Doc,Obls,Score,Rank
2 from Sanchez,"{'unmatchedList1': [], 'unmatchedList2': [], 'identical': [[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22]], 'opposite': []}",1.0
Gulfport,"{'unmatchedList1': [2], 'unmatchedList2': [1, 2, 6, 7, 8], 'identical': [[0, 0], [1, 0], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 4], [10, 4], [11, 4], [12, 4], [13, 4], [14, 4], [15, 4], [16, 5], [17, 5], [18, 5], [19, 5], [20, 5], [21, 5], [22, 5]], 'opposite': []}",0.7857142857142857,1
Inseego,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 3, 4], 'identical': [[2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26]], 'opposite': []}",0.7586206896551724,2
Entellus,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 10, 18], 'identical': [[2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26]], 'opposite': []}",0.7586206896551724,2
Mammoth,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 18, 26], 'identical': [[2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25]], 'opposite': []}",0.7586206896551724,2
Earthstone,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 3, 4], 'identical': [[2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26]], 'opposite': []}",0.7586206896551724,2
Gi Dynamics,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 24, 25, 26, 27], 'identical': [[2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23]], 'opposite': []}",0.7,3
Kinmed,"{'unmatchedList1': [0, 1], 'unmatchedList2': [1, 2, 3, 4, 26, 27, 28, 29, 30], 'identical': [[2, 5], [3, 8], [4, 11], [5, 14], [6, 17], [7, 20], [8, 23], [9, 6], [10, 9], [11, 12], [12, 15], [13, 18], [14, 21], [15, 24], [16, 7], [17, 10], [18, 13], [19, 16], [20, 19], [21, 22], [22, 25]], 'opposite': []}",0.65625,4
Cytodin,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 3, 4, 27, 28, 29, 30, 31], 'identical': [[2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26]], 'opposite': []}",0.6470588235294118,5
Frontier,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 'identical': [[2, 10], [3, 11], [4, 12], [5, 13], [6, 14], [7, 15], [8, 16], [9, 17], [10, 18], [11, 19], [12, 20], [13, 21], [14, 22], [15, 23], [16, 24], [17, 25], [18, 26], [19, 27], [20, 28], [21, 29], [22, 30], [23, 31]], 'opposite': []}",0.6470588235294118,5
Opgen,"{'unmatchedList1': [0, 1, 23], 'unmatchedList2': [0, 1, 2, 24, 25, 26, 27, 28, 29], 'identical': [[2, 3], [9, 4], [16, 5], [3, 6], [10, 7], [17, 8], [4, 9], [11, 10], [18, 11], [5, 12], [12, 13], [19, 14], [6, 15], [13, 16], [20, 17], [7, 18], [14, 19], [21, 20], [8, 21], [15, 22], [22, 23]], 'opposite': []}",0.6363636363636364,6
TTM,"{'unmatchedList1': [0, 1], 'unmatchedList2': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'identical': [[2, -1], [3, -1], [4, -1], [5, -1], [6, -1], [7, -1], [8, -1], [9, -1], [10, -1], [11, -1], [12, -1], [13, -1], [14, -1], [15, -1], [16, -1], [17, -1], [18, -1], [19, -1], [20, -1], [21, -1], [22, -1]], 'opposite': []}",0.5526315789473685,7
Angel Pond,"{'unmatchedList1': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'unmatchedList2': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14], 'identical': [[0, 12]], 'opposite': []}",0.02631578947368421,8
