Phreesa,"[""Neither the Executive nor the Company may make any assignment of this Agreement without the prior written consent of the other."", ""Neither the Executive nor the Company may make any assignment of any interest in this Agreement without the prior written consent of the other."", ""The Company may assign its rights and obligations under this Agreement without the Executive's consent to any affiliate."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenants Agreement) without the Executive's consent to any person or entity with whom the Company shall hereafter effect a reorganization."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenants Agreement) without the Executive's consent to any person or entity with whom the Company shall hereafter consolidate."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenants Agreement) without the Executive's consent to any person or entity with whom the Company shall hereafter merge into."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenants Agreement) without the Executive's consent to any person or entity to whom the Company transfers all or substantially all of its properties or assets."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of each of the Executive's successors."", ""This Agreement shall inure to the benefit of each of the Company's successors."", ""This Agreement shall inure to the benefit of each of the Executive's personal representatives."", ""This Agreement shall inure to the benefit of each of the Company's personal representatives."", ""This Agreement shall inure to the benefit of each of the Executive's permitted assigns."", ""This Agreement shall inure to the benefit of each of the Company's permitted assigns."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon each of the Executive's successors."", ""This Agreement shall be binding upon each of the Company's successors."", ""This Agreement shall be binding upon each of the Executive's personal representatives."", ""This Agreement shall be binding upon each of the Company's personal representatives."", ""This Agreement shall be binding upon each of the Executive's permitted assigns."", ""This Agreement shall be binding upon each of the Company's permitted assigns.""]"
United Surgical Partners,"[""The Company may not make any assignment of this Agreement or any interest in it, by operation of law or otherwise, without the Executive\u2019s prior written consent."", ""The Executive may not make any assignment of this Agreement or any interest in it, by operation of law or otherwise, without the Company\u2019s prior written consent."", ""The Company may assign its rights and obligations under this Agreement without the Executive\u2019s consent if the Company thereafter effects a reorganization, consolidation, or merger."", ""The Company may assign its rights and obligations under this Agreement without the Executive\u2019s consent if the Company transfers all or substantially all of its properties or assets."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall inure to the benefit of the Company\u2019s successors, executors, administrators, heirs, and permitted assigns."", ""This Agreement shall inure to the benefit of the Executive\u2019s successors, executors, administrators, heirs, and permitted assigns."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall be binding upon the Company\u2019s successors, executors, administrators, heirs, and permitted assigns."", ""This Agreement shall be binding upon the Executive\u2019s successors, executors, administrators, heirs, and permitted assigns.""]"
Rocket,"[""Neither you nor the Company may make any assignment of this Agreement or any interest in it, by operation of law or otherwise, without the prior written consent of the other."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any affiliate."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity with whom the Company shall hereafter effect a reorganization."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity with whom the Company shall hereafter consolidate."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity with whom the Company shall hereafter merge into."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity to whom the Company transfers all or substantially all of its properties or assets."", ""This Agreement shall inure to the benefit of you."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of each of your successors, executors, administrators, heirs and permitted assigns."", ""This Agreement shall inure to the benefit of the Company's successors, executors, administrators, heirs and permitted assigns."", ""This Agreement shall be binding upon you."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon each of your successors, executors, administrators, heirs and permitted assigns."", ""This Agreement shall be binding upon the Company's successors, executors, administrators, heirs and permitted assigns.""]"
Chiasma,"[""Neither you nor the Company may make any assignment of this Agreement or any interest in it, by operation of law or otherwise, without the prior written consent of the other."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any affiliate at any time."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity with whom the Company shall hereafter effect a reorganization."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity with whom the Company consolidates."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity with whom the Company merges into."", ""The Company may assign its rights and obligations under this Agreement (including the Restrictive Covenant Agreement) without your consent to any person or entity to whom it transfers all or substantially all of its properties or assets."", ""This Agreement shall inure to the benefit of you."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of your successors."", ""This Agreement shall inure to the benefit of your executors."", ""This Agreement shall inure to the benefit of your administrators."", ""This Agreement shall inure to the benefit of your heirs."", ""This Agreement shall inure to the benefit of your permitted assigns."", ""This Agreement shall inure to the benefit of the Company's successors."", ""This Agreement shall inure to the benefit of the Company's executors."", ""This Agreement shall inure to the benefit of the Company's administrators."", ""This Agreement shall inure to the benefit of the Company's heirs."", ""This Agreement shall inure to the benefit of the Company's permitted assigns."", ""This Agreement shall be binding upon you."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon your successors."", ""This Agreement shall be binding upon your executors."", ""This Agreement shall be binding upon your administrators."", ""This Agreement shall be binding upon your heirs."", ""This Agreement shall be binding upon your permitted assigns."", ""This Agreement shall be binding upon the Company's successors."", ""This Agreement shall be binding upon the Company's executors."", ""This Agreement shall be binding upon the Company's administrators."", ""This Agreement shall be binding upon the Company's heirs."", ""This Agreement shall be binding upon the Company's permitted assigns.""]"
Ironwood,"[""Neither the Company nor the Executive may make any assignment of this Agreement or any interest in it, by operation of law or otherwise, without the prior written consent of the other."", ""The Executive's economic rights under this Agreement will automatically be assigned by the Executive to his or her estate or beneficiaries upon the death of the Executive."", ""The Company will assign its rights and obligations under this Agreement without the consent of the Executive if the Company is a party to a reorganization, consolidation, merger, or sale of all or substantially all of its stock."", ""The Company will cause an acquirer of all or substantially all of the Company\u2019s assets to assume this Agreement."", ""This Agreement shall inure to the benefit of the Company and the Executive, and their respective successors, executors, administrators, heirs and permitted assigns."", ""This Agreement shall be binding upon the Company and the Executive, and their respective successors, executors, administrators, heirs and permitted assigns.""]"
Alibero,"[""Neither the Company nor the Executive may make any assignment of this Agreement or any interest in this Agreement, by operation of law or otherwise, without the prior written consent of the other."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive to one of the Company's Affiliates."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive if the Company or Parent effects a reorganization with an Affiliate or any Person."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive if the Company or Parent consolidates with an Affiliate or any Person."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive if the Company or Parent merges into an Affiliate or any Person."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive if the Company or Parent transfers, or has transferred, all or substantially all of its properties to an Affiliate or any Person."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive if the Company or Parent transfers, or has transferred, all or substantially all of its outstanding stock to an Affiliate or any Person."", ""The Company may assign its rights and obligations under this Agreement without the consent of the Executive if the Company or Parent transfers, or has transferred, all or substantially all of its assets to an Affiliate or any Person."", ""If all of the Company's rights and obligations under this Agreement are assigned pursuant to Section 15, each reference to Company in the Agreement shall be deemed from and after such assignment to be a reference to the assignee."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall inure to the benefit of the Company's successors."", ""This Agreement shall inure to the benefit of the Executive's successors."", ""This Agreement shall inure to the benefit of the Company's executors."", ""This Agreement shall inure to the benefit of the Executive's executors."", ""This Agreement shall inure to the benefit of the Company's administrators."", ""This Agreement shall inure to the benefit of the Executive's administrators."", ""This Agreement shall inure to the benefit of the Company's heirs."", ""This Agreement shall inure to the benefit of the Executive's heirs."", ""This Agreement shall inure to the benefit of the Company's permitted assigns."", ""This Agreement shall inure to the benefit of the Executive's permitted assigns."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall be binding upon the Company's successors."", ""This Agreement shall be binding upon the Executive's successors."", ""This Agreement shall be binding upon the Company's executors."", ""This Agreement shall be binding upon the Executive's executors."", ""This Agreement shall be binding upon the Company's administrators."", ""This Agreement shall be binding upon the Executive's administrators."", ""This Agreement shall be binding upon the Company's heirs."", ""This Agreement shall be binding upon the Executive's heirs."", ""This Agreement shall be binding upon the Company's permitted assigns."", ""This Agreement shall be binding upon the Executive's permitted assigns.""]"
Verastem,"[""Neither the Executive nor the Company may make any assignment of this Agreement without the prior written consent of the other."", ""Neither the Executive nor the Company may make any assignment of any interest in this Agreement without the prior written consent of the other."", ""The Company may assign its rights under this Agreement without the Executive's consent to one of the Company's Affiliates."", ""The Company may assign its obligations under this Agreement without the Executive's consent to one of the Company's Affiliates."", ""The Company may assign its rights under this Agreement without the Executive's consent to any Person with whom the Company shall hereafter affect a reorganization."", ""The Company may assign its obligations under this Agreement without the Executive's consent to any Person with whom the Company shall hereafter affect a reorganization."", ""The Company may assign its rights under this Agreement without the Executive's consent to any Person with whom the Company consolidates."", ""The Company may assign its obligations under this Agreement without the Executive's consent to any Person with whom the Company consolidates."", ""The Company may assign its rights under this Agreement without the Executive's consent to any Person with whom the Company merges into."", ""The Company may assign its obligations under this Agreement without the Executive's consent to any Person with whom the Company merges into."", ""The Company may assign its rights under this Agreement without the Executive's consent to any Person to whom the Company transfers all or substantially all of its properties or assets."", ""The Company may assign its obligations under this Agreement without the Executive's consent to any Person to whom the Company transfers all or substantially all of its properties or assets."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of the Executive's successors."", ""This Agreement shall inure to the benefit of the Company's successors."", ""This Agreement shall inure to the benefit of the Executive's executors."", ""This Agreement shall inure to the benefit of the Company's executors."", ""This Agreement shall inure to the benefit of the Executive's administrators."", ""This Agreement shall inure to the benefit of the Company's administrators."", ""This Agreement shall inure to the benefit of the Executive's heirs."", ""This Agreement shall inure to the benefit of the Company's heirs."", ""This Agreement shall inure to the benefit of the Executive's permitted assigns."", ""This Agreement shall inure to the benefit of the Company's permitted assigns."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon the Executive's successors."", ""This Agreement shall be binding upon the Company's successors."", ""This Agreement shall be binding upon the Executive's executors."", ""This Agreement shall be binding upon the Company's executors."", ""This Agreement shall be binding upon the Executive's administrators."", ""This Agreement shall be binding upon the Company's administrators."", ""This Agreement shall be binding upon the Executive's heirs."", ""This Agreement shall be binding upon the Company's heirs."", ""This Agreement shall be binding upon the Executive's permitted assigns."", ""This Agreement shall be binding upon the Company's permitted assigns.""]"
Abiomed,"[""Neither the Company nor the Executive may make any assignment of this Agreement or any interest in it, by operation of law or otherwise, without the prior written consent of the other."", ""The Executive may assign the Executive's economic rights under the Agreement to the Executive's estate upon the death of the Executive."", ""The Executive may assign the Executive's economic rights under the Agreement to the Executive's beneficiaries upon the death of the Executive."", ""The Company may assign its rights and obligations under the Agreement without the consent of the Executive if the Company is a party to a reorganization."", ""The Company may assign its rights and obligations under the Agreement without the consent of the Executive if the Company is a party to a consolidation."", ""The Company may assign its rights and obligations under the Agreement without the consent of the Executive if the Company is a party to a merger."", ""The Company may assign its rights and obligations under the Agreement without the consent of the Executive if the Company is a party to a sale of all or substantially all of its properties, stock, or assets."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall inure to the benefit of and be binding upon the Company's successors."", ""This Agreement shall inure to the benefit of and be binding upon the Company's executors."", ""This Agreement shall inure to the benefit of and be binding upon the Company's administrators."", ""This Agreement shall inure to the benefit of and be binding upon the Company's heirs."", ""This Agreement shall inure to the benefit of and be binding upon the Company's permitted assigns."", ""This Agreement shall inure to the benefit of and be binding upon the Executive's successors."", ""This Agreement shall inure to the benefit of and be binding upon the Executive's executors."", ""This Agreement shall inure to the benefit of and be binding upon the Executive's administrators."", ""This Agreement shall inure to the benefit of and be binding upon the Executive's heirs."", ""This Agreement shall inure to the benefit of and be binding upon the Executive's permitted assigns.""]"
Two Contracts,"[""Neither the Company nor the Executive may make any assignment of this Agreement without the prior written consent of the other."", ""Neither the Company nor the Executive may make any assignment of any interest in this Agreement without the prior written consent of the other."", ""The Company may assign its rights under this Agreement without the consent of the Executive to any affiliate."", ""The Company may assign its obligations under this Agreement without the consent of the Executive to any affiliate."", ""The Company may assign its rights under this Agreement without the consent of the Executive in the event that the Company, after the Effective Date, effects a reorganization."", ""The Company may assign its obligations under this Agreement without the consent of the Executive in the event that the Company, after the Effective Date, effects a reorganization."", ""The Company may assign its rights under this Agreement without the consent of the Executive in the event that the Company, after the Effective Date, consolidates with any entity."", ""The Company may assign its obligations under this Agreement without the consent of the Executive in the event that the Company, after the Effective Date, consolidates with any entity."", ""The Company may assign its rights under this Agreement without the consent of the Executive in the event that the Company, after the Effective Date, merges into any entity."", ""The Company may assign its obligations under this Agreement without the consent of the Executive in the event that the Company, after the Effective Date, merges into any entity."", ""The Company may assign its rights under this Agreement without the consent of the Executive in the event that the Company transfers all or substantially all of its properties or assets to any entity after the Effective Date."", ""The Company may assign its obligations under this Agreement without the consent of the Executive in the event that the Company transfers all or substantially all of its properties or assets to any entity after the Effective Date."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall inure to the benefit of the Company's successors."", ""This Agreement shall inure to the benefit of the Executive's successors."", ""This Agreement shall inure to the benefit of the Company's executors."", ""This Agreement shall inure to the benefit of the Executive's executors."", ""This Agreement shall inure to the benefit of the Company's administrators."", ""This Agreement shall inure to the benefit of the Executive's administrators."", ""This Agreement shall inure to the benefit of the Company's heirs."", ""This Agreement shall inure to the benefit of the Executive's heirs."", ""This Agreement shall inure to the benefit of the Company's permitted assigns."", ""This Agreement shall inure to the benefit of the Executive's permitted assigns."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall be binding upon the Company's successors."", ""This Agreement shall be binding upon the Executive's successors."", ""This Agreement shall be binding upon the Company's executors."", ""This Agreement shall be binding upon the Executive's executors."", ""This Agreement shall be binding upon the Company's administrators."", ""This Agreement shall be binding upon the Executive's administrators."", ""This Agreement shall be binding upon the Company's heirs."", ""This Agreement shall be binding upon the Executive's heirs."", ""This Agreement shall be binding upon the Company's permitted assigns."", ""This Agreement shall be binding upon the Executive's permitted assigns.""]"
Rezolute,"[""Neither the Company nor Executive may make any assignment of this Agreement without the prior written consent of the other."", ""Neither the Company nor Executive may make any assignment of any interest in this Agreement without the prior written consent of the other."", ""The Company may assign its rights under this Agreement without the consent of Executive if the Company shall hereafter effect a reorganization."", ""The Company may assign its rights under this Agreement without the consent of Executive if the Company consolidates with any other Person."", ""The Company may assign its rights under this Agreement without the consent of Executive if the Company merges into any other Person."", ""The Company may assign its rights under this Agreement without the consent of Executive if the Company transfers all or substantially all of its properties or assets to any other Person."", ""The Company shall assign its obligations under this Agreement without the consent of Executive if the Company shall hereafter effect a reorganization."", ""The Company shall assign its obligations under this Agreement without the consent of Executive if the Company consolidates with any other Person."", ""The Company shall assign its obligations under this Agreement without the consent of Executive if the Company merges into any other Person."", ""The Company shall assign its obligations under this Agreement without the consent of Executive if the Company transfers all or substantially all of its properties or assets to any other Person."", ""This Agreement shall inure to the benefit of the Company."", ""This Agreement shall inure to the benefit of the Executive."", ""This Agreement shall inure to the benefit of the Company\u2019s successors."", ""This Agreement shall inure to the benefit of the Company\u2019s executors."", ""This Agreement shall inure to the benefit of the Company\u2019s administrators."", ""This Agreement shall inure to the benefit of the Company\u2019s heirs."", ""This Agreement shall inure to the benefit of the Company\u2019s permitted assigns."", ""This Agreement shall inure to the benefit of the Executive\u2019s successors."", ""This Agreement shall inure to the benefit of the Executive\u2019s executors."", ""This Agreement shall inure to the benefit of the Executive\u2019s administrators."", ""This Agreement shall inure to the benefit of the Executive\u2019s heirs."", ""This Agreement shall inure to the benefit of the Executive\u2019s permitted assigns."", ""This Agreement shall be binding upon the Company."", ""This Agreement shall be binding upon the Executive."", ""This Agreement shall be binding upon the Company\u2019s successors."", ""This Agreement shall be binding upon the Company\u2019s executors."", ""This Agreement shall be binding upon the Company\u2019s administrators."", ""This Agreement shall be binding upon the Company\u2019s heirs."", ""This Agreement shall be binding upon the Company\u2019s permitted assigns."", ""This Agreement shall be binding upon the Executive\u2019s successors."", ""This Agreement shall be binding upon the Executive\u2019s executors."", ""This Agreement shall be binding upon the Executive\u2019s administrators."", ""This Agreement shall be binding upon the Executive\u2019s heirs."", ""This Agreement shall be binding upon the Executive\u2019s permitted assigns.""]"
