Eagle Pharma,"[""You and the Company must hold the provisions of this Agreement in strictest confidence and not publicize or disclose them in any manner whatsoever."", ""You may disclose this Agreement to your immediate family."", ""The parties may disclose this Agreement in confidence to their respective attorneys, accountants, auditors, tax preparers, and financial advisors."", ""The Company may disclose this Agreement as necessary to fulfill standard or legally required corporate reporting or disclosure requirements."", ""The parties may disclose this Agreement insofar as such disclosure may be necessary to enforce its terms or as otherwise required by law."", ""You agree not to disclose the terms of this Agreement to any current or former Company employee."", ""Nothing in this Agreement shall limit your right to voluntarily communicate with the Equal Employment Opportunity Commission, United States Department of Labor, the National Labor Relations Board, the Securities and Exchange Commission, other federal government agency or similar state or local agency."", ""Nothing in this Agreement shall limit your right to discuss the terms and conditions of your employment with others to the extent expressly permitted by Section 7 of the National Labor Relations Act.""]"
Newlink,"[""You must hold the provisions of this Agreement in strictest confidence."", ""You must not publicize or disclose the provisions of this Agreement in any manner whatsoever, except as provided."", ""You may disclose this Agreement in confidence to your immediate family."", ""You may disclose this Agreement in confidence to your attorney, accountant, auditor, tax preparer, and financial advisor."", ""You may disclose this Agreement insofar as such disclosure may be required by law."", ""Nothing in this clause alters any corporate or other reporting right or obligations applicable to the Company.""]"
2 from Eliem,"[""You must hold the provisions of this Agreement in strictest confidence."", ""You must not publicize or disclose the provisions of this Agreement in any manner whatsoever, except as provided."", ""You may disclose this Agreement in confidence to your immediate family."", ""You may disclose this Agreement in confidence to your attorneys, accountants, tax preparers, and financial advisors."", ""You may disclose this Agreement insofar as such disclosure may be necessary to enforce its terms."", ""You may disclose this Agreement as otherwise required by law."", ""You may make statements and disclosures as set forth in the section of this Agreement entitled \""Protected Rights.\"""", ""You agree not to disclose the terms of this Agreement to any current or former Company employee or independent contractor."", ""You acknowledge that nothing in this Agreement prevents you from discussing or disclosing information about unlawful acts in the workplace, such as harassment, discrimination, retaliation, or any other conduct that you have reason to believe is unlawful.""]"
Biocept,"[""You must hold the provisions of this Agreement in strictest confidence."", ""You must not publicize or disclose the provisions of this Agreement in any manner whatsoever, except as provided."", ""You may disclose this Agreement in confidence to your immediate family."", ""You may disclose this Agreement in confidence to your creditors, attorneys, accountants, tax preparers, and financial advisors."", ""You may disclose this Agreement insofar as such disclosure may be necessary to enforce its terms."", ""You may disclose this Agreement as otherwise required by law."", ""You may make statements and disclosures as set forth in the section of this Agreement entitled 'Protected Rights.'"", ""You agree not to disclose the terms of this Agreement to any current or former Company employee or independent contractor.""]"
Mirum,"[""You must hold the provisions of this Agreement in strictest confidence."", ""You must not publicize or disclose the provisions of this Agreement in any manner whatsoever."", ""You may disclose this Agreement in confidence to your immediate family."", ""You may disclose this Agreement in confidence to your attorneys, accountants, tax preparers, and financial advisors."", ""You may disclose this Agreement as necessary to enforce its terms."", ""You may disclose this Agreement as otherwise required by law."", ""You may make statements and disclosures as set forth in the section of this Agreement entitled 'Protected Rights.'"", ""You agree not to disclose the terms of this Agreement to any current or former Company employee or independent contractor.""]"
Array,"[""Employee and Array must hold the provisions of this Agreement in strictest confidence."", ""Employee and Array must not publicize or disclose the provisions of this Agreement in any manner whatsoever, except as provided in the clause."", ""Employee may disclose this Agreement to his immediate family."", ""The parties may disclose this Agreement in confidence to their respective attorneys, accountants, auditors, tax preparers, and financial advisors."", ""Array may disclose this Agreement as necessary to fulfill standard or legally required corporate reporting or disclosure requirements."", ""The parties may disclose this Agreement insofar as such disclosure may be necessary to enforce its terms or as otherwise required by law."", ""Employee agrees not to disclose the existence or terms of this Agreement to any current or former Array employees, consultants, or independent contractors.""]"
2 from 2 (2),"[""You must hold the provisions of this Agreement in strictest confidence."", ""You must not publicize or disclose the provisions of this Agreement in any manner whatsoever, except as provided."", ""You may disclose this Agreement to your immediate family."", ""You may disclose this Agreement in confidence to your attorneys, accountants, auditors, tax preparers, and financial advisors."", ""You may disclose this Agreement insofar as such disclosure may be necessary to enforce its terms or as otherwise required by law."", ""You agree not to disclose the terms of this Agreement to any current or former Company employee or independent contractor."", ""During the Consulting Period, you are permitted to inform Company employees and/or third parties that you are engaged as a consultant for the Company.""]"
Adagio,"[""You must hold the provisions of this Agreement in strictest confidence and not publicize or disclose them in any manner whatsoever, except as provided."", ""You may disclose this Agreement to your immediate family."", ""You may disclose this Agreement in confidence to your attorney, accountant, auditor, tax preparer, and financial advisor."", ""You may disclose this Agreement as required by law."", ""Nothing in this Agreement limits your right to voluntarily communicate with the Equal Employment Opportunity Commission, United States Department of Labor, the National Labor Relations Board, the Securities and Exchange Commission, other federal government agency or similar state or local agency, or to discuss the terms and conditions of your employment with others to the extent expressly permitted by Section 7 of the National Labor Relations Act."", ""You agree not to disparage the Company, and the Company's attorneys, directors, managers, partners, employees, agents and affiliates, in any manner likely to be harmful to them or their business, business reputation or personal reputation."", ""You may respond accurately and fully to any question, inquiry or request for information when required by legal process, even if it would otherwise be disparaging."", ""You must, by no later than the Effective Date, delete or otherwise remove any and all disparaging public comments or statements that you made prior to the Effective Date about or relating to the Company, including comments in online forums or on websites (including, but not limited to, Facebook, Glassdoor, Yelp, and LinkedIn)."", ""You agree to cooperate fully with the Company in all matters relating to the transition of your work and responsibilities on behalf of the Company, including any present, prior or subsequent relationships and the orderly transfer of any such work and institutional knowledge to such other persons as may be designated by the Company, by making yourself reasonably available during regular business hours.""]"
Heat Biologics,"[""You must hold the provisions of this Agreement in strictest confidence and not publicize or disclose them in any manner whatsoever."", ""You may disclose this Agreement to your immediate family."", ""You may disclose this Agreement in confidence to your attorney, accountant, auditor, tax preparer, and financial advisor."", ""You may disclose this Agreement insofar as such disclosure may be required by law."", ""Nothing in this Agreement limits your right to discuss your employment with the Equal Employment Opportunity Commission, United States Department of Labor, the National Labor Relations Board, other federal government agency or similar state or local agency (e.g. the applicable State unemployment/employment security agency or Department of Labor and any applicable Departments of Revenue)."", ""Nothing in this Agreement limits your right to discuss the terms and conditions of your employment with others to the extent expressly permitted by Section 7 of the National Labor Relations Act."", ""The fact that the Parties have reached a mutual agreement to conclude their relationship is not confidential information subject to this provision."", ""The official Separation Date agreed upon is not confidential information subject to this provision.""]"
Proteostatus,"[""You must hold the provisions of this Agreement in strictest confidence and not publicize or disclose them in any manner whatsoever."", ""You may disclose this Agreement to your immediate family."", ""You may disclose this Agreement in confidence to your attorney, accountant, auditor, tax preparer, and financial advisor."", ""You may disclose this Agreement insofar as such disclosure may be required by law."", ""Nothing in this Agreement limits your right to voluntarily communicate with the Equal Employment Opportunity Commission, United States Department of Labor, the National Labor Relations Board, the Securities and Exchange Commission, other federal government agency or similar state or local agency, or to discuss the terms and conditions of your employment with others to the extent expressly permitted by Section 7 of the National Labor Relations Act."", ""You agree not to disparage the Company, and the Company's attorneys, directors, managers, partners, employees, agents and affiliates, in any manner likely to be harmful to them or their business, business reputation or personal reputation."", ""You may respond accurately and fully to any question, inquiry or request for information when required by legal process."", ""During the time you are receiving payments under this Agreement, you agree to cooperate fully with the Company in all matters relating to the transition of your work and responsibilities on behalf of the Company, including any present, prior or subsequent relationships and the orderly transfer of any such work and institutional knowledge to such other persons as may be designated by the Company, by making yourself reasonably available during regular business hours.""]"
