Adaptive Biotech 2,"[""Neither party shall not be held responsible or liable for delays in the performance of its obligations hereunder when such delays are caused by, related to, or arising out of Force Majeure."", ""The non-responsibility/non-liability for delays does not apply to Tenant's obligation to pay Rent."", ""Force Majeure is defined as acts of God, sinkholes or subsidence, strikes, lockouts, or other labor disputes, embargoes, quarantines, weather, national, regional, or local disasters, calamities, or catastrophes, inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs, failure of or inability to obtain utilities necessary for performance, governmental restrictions, orders, limitations, regulations, or controls, national emergencies, delay in issuance or revocation of permits, enemy or hostile governmental action, terrorism, insurrection, riots, civil disturbance or commotion, fire or other casualty, and other causes or events beyond their reasonable control.""]"
Enanta,"[""Tenant has an obligation to timely pay Rent, and that obligation shall not under any circumstance be delayed or excused."", ""Either party has an obligation to make any other payment due under the clause, and that obligation shall not under any circumstance be delayed or excused."", ""Neither Landlord nor Tenant shall be responsible or liable for delays in performance of its obligations under the clause when the delay in performance is caused by, related to, or arises out of Force Majeure."", ""Neither Landlord nor Tenant shall be in default on account of delays in performance of its obligations under the clause when the delay in performance is caused by, related to, or arises out of Force Majeure."", ""Force Majeure includes acts of God."", ""Force Majeure includes sinkholes or subsidence."", ""Force Majeure includes strikes."", ""Force Majeure includes labor stoppages."", ""Force Majeure includes lockouts."", ""Force Majeure includes other labor disputes."", ""Force Majeure includes embargoes."", ""Force Majeure includes quarantines."", ""Force Majeure includes declared states of emergency or public health emergencies."", ""Force Majeure includes pandemics."", ""Force Majeure includes epidemics."", ""Force Majeure includes infectious disease."", ""Force Majeure includes unusually severe weather."", ""Force Majeure includes national, regional, or local disasters, calamities, or catastrophes."", ""Force Majeure includes inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs."", ""Force Majeure includes failure of, or inability to obtain, utilities necessary for performance."", ""Force Majeure includes governmental decrees, laws, actions, restrictions, orders, limitations, regulations, or controls."", ""Force Majeure includes regional, state, local, or national emergencies."", ""Force Majeure includes delay in inspection by federal, state or local inspectors, officials or other applicable Governmental Authorities."", ""Force Majeure includes delay in issuance or revocation of permits, approvals, certificates of occupancy, or entitlements."", ""Force Majeure includes enemy or hostile governmental action."", ""Force Majeure includes terrorism."", ""Force Majeure includes insurrection."", ""Force Majeure includes riots."", ""Force Majeure includes civil disturbance or commotion."", ""Force Majeure includes fire or other casualty."", ""Force Majeure includes any other causes or events beyond the reasonable control of the obligated party.""]"
Forma,"[""Tenant has an obligation to timely pay Rent due under the agreement."", ""Tenant has an obligation to timely pay any other payment due under the agreement."", ""Tenant's obligation to timely pay Rent or any other payment due under the agreement shall not under any circumstance be delayed."", ""Tenant's obligation to timely pay Rent or any other payment due under the agreement shall not under any circumstance be excused."", ""Neither Landlord nor Tenant shall be responsible or liable for delays in the performance of its obligations under the agreement when such delay is caused by, related to, or arises out of Force Majeure."", ""Force Majeure includes acts of God."", ""Force Majeure includes sinkholes or subsidence."", ""Force Majeure includes strikes."", ""Force Majeure includes labor stoppages."", ""Force Majeure includes lockouts."", ""Force Majeure includes other labor disputes."", ""Force Majeure includes embargoes."", ""Force Majeure includes quarantines."", ""Force Majeure includes declared states of emergency or public health emergencies."", ""Force Majeure includes pandemics."", ""Force Majeure includes epidemics."", ""Force Majeure includes infectious disease."", ""Force Majeure includes weather."", ""Force Majeure includes national, regional, or local disasters, calamities, or catastrophes."", ""Force Majeure includes inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs."", ""Force Majeure includes failure of, or inability to obtain, utilities necessary for performance."", ""Force Majeure includes governmental decrees, laws, actions, restrictions, orders, limitations, regulations, or controls."", ""Force Majeure includes regional, state, or national emergencies."", ""Force Majeure includes delay in inspection by federal, state or local inspectors, officials, or other applicable Governmental Authorities."", ""Force Majeure includes delay in issuance or revocation of permits, approvals, certificates of occupancy, or entitlements."", ""Force Majeure includes enemy or hostile governmental action."", ""Force Majeure includes terrorism."", ""Force Majeure includes insurrection."", ""Force Majeure includes riots."", ""Force Majeure includes civil disturbance or commotion."", ""Force Majeure includes fire or other casualty."", ""Force Majeure includes any other causes or events beyond the reasonable control of the obligated party."", ""Neither Landlord nor Tenant shall be responsible or liable for delays in the performance of the obligation, if any, to give any notice pursuant to the Work Letter when such delay is caused by, related to, or arises out of Force Majeure.""]"
NextCure,"[""Neither party shall be responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arising out of Force Majeure."", ""Force Majeure includes acts of God, strikes, lockouts, or other labor disputes, embargoes, quarantines, weather, national, regional, or focal disasters, calamities, or catastrophes, inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs, failure of, or inability to obtain, utilities necessary for performance, governmental restrictions, orders, limitations, regulations, or controls, national emergencies, delay in issuance or revocation of permits, enemy or hostile governmental action, terrorism, insurrection, riots, civil disturbance or commotion, fire or other casualty, and other causes or events beyond the reasonable control of Landlord or Tenant, as applicable."", ""For purposes of this clause only, \""reasonable costs\"" means costs that are not exorbitant or commercially excessive."", ""In no event shall Force Majeure excuse Tenant from performing any monetary obligation under the Lease."", ""In no event shall Force Majeure excuse Landlord from performing any monetary obligation under the Lease.""]"
Beam,"[""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of acts of God."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of sinkholes or subsidence."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of strikes, lockouts, or other labor disputes."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of embargoes."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of quarantines."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of extreme weather."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of national, regional, or local disasters, calamities, or catastrophes."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of failure of, or inability to obtain, utilities necessary for performance."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of governmental restrictions, orders, limitations, regulations, or controls."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of national emergencies."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of a local, regional or national epidemic or pandemic (including COVID-19)."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of delay in issuance or revocation of permits."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of enemy or hostile governmental action."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of terrorism."", ""Except for the payment of Rent and any other amounts payable under this Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of insurrection."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of riots, civil disturbance or commotion."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of fire or other casualty."", ""Except for the payment of Rent and any other amounts payable under the Lease, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of other causes or events beyond their reasonable control."", ""Financial disability or hardship, regardless of the cause of the same, shall never constitute a Force Majeure event.""]"
Adaptive Biotech,"[""Except for the payment of Rent, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the agreement when such delays are caused by, related to, or arise out of Force Majeure."", ""The payment of Rent is excluded from the Force Majeure exception stated in the clause."", ""Force Majeure is defined as acts of God, sinkholes or subsidence, strikes, lockouts, or other labor disputes, embargoes, quarantines, weather, national, regional, or local disasters, calamities, or catastrophes, inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs, failure of or inability to obtain utilities necessary for performance, governmental restrictions, orders, limitations, regulations, or controls, national emergencies, delay in issuance or revocation of permits, enemy or hostile governmental action, terrorism, insurrection, riots, civil disturbance or commotion, fire or other casualty, and other causes or events beyond their reasonable control.""]"
Vaxcyte,"[""Except for the payment of Rent and any other amounts payable under the Lease by Landlord or Tenant, neither Landlord nor Tenant shall be held responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of Force Majeure."", ""The payment of Rent and any other amounts payable under the Lease by Landlord or Tenant are excluded from the clause\u2019s no-responsibility/no-liability treatment for delays."", ""Financial disability or hardship shall in no event constitute a Force Majeure event.""]"
Genvec,"[""Neither Landlord nor Tenant shall be responsible or liable for delays in the performance of its obligations under the Lease when such delays are caused by, related to, or arise out of the listed events (including acts of God, strikes, lockouts, labor disputes, embargoes, quarantines, weather, disasters, calamities, catastrophes, inability to obtain labor or materials (or reasonable substitutes) at reasonable costs, failure of or inability to obtain utilities necessary for performance, governmental restrictions/orders/limitations/regulations/controls, national emergencies, delay in issuance or revocation of permits, enemy or hostile governmental action, terrorism, insurrection, riots, civil disturbance or commotion, fire or other casualty, and other causes or events beyond the reasonable control of Landlord)."", ""Force Majeure shall not excuse Tenant from performing any monetary obligation under the Lease."", ""Force Majeure shall not excuse Landlord from performing any monetary obligation under the Lease.""]"
Biocardia,"[""Landlord shall not be held responsible or liable for delays in the performance of its obligations hereunder when the delays are caused by, related to, or arise out of Force Majeure."", ""The definition of \""Force Majeure\"" includes acts of God, strikes, lockouts, or other labor disputes."", ""The definition of \""Force Majeure\"" includes embargoes."", ""The definition of \""Force Majeure\"" includes quarantines."", ""The definition of \""Force Majeure\"" includes weather."", ""The definition of \""Force Majeure\"" includes national, regional, or local disasters, calamities, or catastrophes."", ""The definition of \""Force Majeure\"" includes inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs."", ""The definition of \""Force Majeure\"" includes failure of, or inability to obtain, utilities necessary for performance."", ""The definition of \""Force Majeure\"" includes governmental restrictions, orders, limitations, regulations, or controls."", ""The definition of \""Force Majeure\"" includes national emergencies."", ""The definition of \""Force Majeure\"" includes delay in issuance or revocation of permits."", ""The definition of \""Force Majeure\"" includes enemy or hostile governmental action."", ""The definition of \""Force Majeure\"" includes terrorism."", ""The definition of \""Force Majeure\"" includes insurrection."", ""The definition of \""Force Majeure\"" includes riots."", ""The definition of \""Force Majeure\"" includes civil disturbance or commotion."", ""The definition of \""Force Majeure\"" includes fire or other casualty."", ""The definition of \""Force Majeure\"" includes other causes or events beyond the reasonable control of Landlord.""]"
Sensei,"[""Landlord is not responsible for delays in the performance of its obligations hereunder when such delays are caused by, related to, or arise out of Force Majeure."", ""Landlord is not liable for delays in the performance of its obligations hereunder when such delays are caused by, related to, or arise out of Force Majeure."", ""Force Majeure is defined as acts of God, strikes, lockouts, or other labor disputes, embargoes, quarantines, weather, national, regional, or local disasters, calamities, or catastrophes, inability to obtain labor or materials (or reasonable substitutes therefor) at reasonable costs, failure of or inability to obtain utilities necessary for performance, governmental restrictions, orders, limitations, regulations, or controls, national emergencies, delay in issuance or revocation of permits, enemy or hostile governmental action, terrorism, insurrection, riots, civil disturbance or commotion, fire or other casualty, and other causes or events beyond the reasonable control of Landlord.""]"
