Doc,Obls,Score,Rank
Adaptive Biotech 2,"{'unmatchedList1': [], 'unmatchedList2': [], 'identical': [[""Neither party is not responsible or liable for delays in performance of its obligations (except Tenant's obligation to pay Rent) when caused by Force Majeure events beyond their reasonable control."", [1], [1]]], 'opposite': []}",1.0
Adaptive Biotech,"{'unmatchedList1': [], 'unmatchedList2': [], 'identical': [['Neither party is not responsible or liable for delays in performance of its obligations (except payment of Rent) when caused by Force Majeure events.', [1], [1]]], 'opposite': []}",1.0,1
Biocardia,"{'unmatchedList1': [[""Neither party is not responsible or liable for delays in performance of its obligations when caused by Force Majeure events as defined, except for Tenant's obligation to pay Rent"", [1]]], 'unmatchedList2': [], 'identical': [['Landlord is not responsible or liable for delays in performance of its obligations when caused by Force Majeure events as defined', [1], [1]]], 'opposite': []}",0.5,2
Enanta,"{'unmatchedList1': [[""Tenant's obligation to pay Rent is not excused by Force Majeure."", [1]]], 'unmatchedList2': [[""Neither party's obligation to make any other payment due hereunder (other than Tenant's obligation to pay Rent) shall not under any circumstance be delayed or excused by Force Majeure."", [1]]], 'identical': [[""Neither party shall be responsible or liable for delays in performance of its obligations hereunder (other than Tenant's obligation to pay Rent) when caused by Force Majeure events beyond their reasonable control."", [1], [1]]], 'opposite': []}",0.3333333333333333,3
Beam,"{'unmatchedList1': [], 'unmatchedList2': [['Financial disability or hardship shall never constitute a Force Majeure event.', [2]], ['Neither party is not responsible or liable for delays in performance of its obligations (excluding payment of Rent and any other amounts payable under this Lease) when caused by Force Majeure events beyond their reasonable control.', [1]]], 'identical': [['Neither party is not responsible or liable for delays in performance of its obligations (excluding payment of Rent) when caused by Force Majeure events beyond their reasonable control.', [1], [1]]], 'opposite': []}",0.3333333333333333,3
Vaxcyte,"{'unmatchedList1': [], 'unmatchedList2': [['Financial disability or hardship does not constitute a Force Majeure event.', [2]], ['Neither party is not responsible or liable for delays in performance of its obligations (excluding payment of Rent and any other amounts payable under this Lease) when caused by Force Majeure events beyond their reasonable control.', [1]]], 'identical': [['Neither party is not responsible or liable for delays in performance of its obligations (excluding payment of Rent) when caused by Force Majeure events beyond their reasonable control.', [1], [1]]], 'opposite': []}",0.3333333333333333,3
Genvec,"{'unmatchedList1': [[""Tenant's obligation to pay Rent is not excused by Force Majeure."", [1]]], 'unmatchedList2': [[""Tenant or Landlord's monetary obligations under this Lease are not excused by Force Majeure."", [1]]], 'identical': [['Neither party shall be responsible or liable for delays in the performance of its obligations hereunder (excluding monetary obligations) when caused by Force Majeure events.', [1], [1]]], 'opposite': []}",0.3333333333333333,3
Sensei,"{'unmatchedList1': [[""Neither party is not responsible or liable for delays in performance of its obligations (other than Tenant's obligation to pay Rent) when caused by Force Majeure events"", [1]], ['Tenant must pay Rent even if a Force Majeure event occurs', [1]]], 'unmatchedList2': [], 'identical': [['Landlord is not responsible or liable for delays in performance of its obligations when caused by Force Majeure events', [1], [1]]], 'opposite': []}",0.3333333333333333,3
Revolution,"{'unmatchedList1': [['Neither party is not responsible or liable for delays in performance of its obligations when caused by Force Majeure events', [1]], ['Tenant must pay Rent even if a Force Majeure event occurs', [1]]], 'unmatchedList2': [], 'identical': [['Landlord is not responsible or liable for delays in performance of its obligations when caused by Force Majeure events', [1], [1]]], 'opposite': []}",0.3333333333333333,3
Forma,"{'unmatchedList1': [[""Tenant's obligation to pay Rent is not excused by Force Majeure."", [1]]], 'unmatchedList2': [[""Tenant's obligation to timely pay Rent or any other payment due is not excused or delayed by Force Majeure under any circumstance."", [2]], ['Obligation to give any notice pursuant to the Work Letter is included among obligations excused by Force Majeure.', [2]]], 'identical': [[""Neither party is not responsible or liable for delays in performance of its obligations (excluding Tenant's obligation to pay Rent) when caused by events beyond their reasonable control (Force Majeure)."", [1], [2]]], 'opposite': []}",0.25,4
NextCure,"{'unmatchedList1': [[""Tenant's obligation to pay Rent is not excused by Force Majeure."", [1]]], 'unmatchedList2': [[""Landlord's monetary obligations are not excused by Force Majeure."", [1]], [""Tenant's monetary obligations are not excused by Force Majeure."", [1]]], 'identical': [['Neither party is not responsible or liable for delays in performance of its obligations when caused by Force Majeure events, except for monetary obligations.', [1], [1]]], 'opposite': []}",0.25,4
